frame;hr
35294;90
35309;90
35324;90
35339;90
35354;90
35369;90
35384;90
35399;90
35414;90
35429;90
35444;90
35459;90
35474;90
35489;90
35504;89
35519;89
35534;88
35549;88
35564;87
35579;87
35594;87
35609;87
35624;86
35639;86
35654;87
35669;87
35684;87
35699;87
35714;87
35729;87
35744;87
35759;88
35774;88
35789;88
35804;88
35819;88
35834;88
35849;88
35864;89
35879;89
35894;89
35909;89
35924;89
35939;89
35954;88
35969;88
35984;88
35999;88
36014;87
36029;87
36044;87
36059;87
36074;87
36089;87
36104;87
36119;87
36134;87
36149;88
36164;88
36179;88
36194;89
36209;89
36224;88
36239;88
36254;88
36269;88
36284;88
36299;88
36314;88
36329;88
36344;88
36359;88
36374;88
36389;88
36404;88
36419;88
36434;88
36449;88
36464;88
36479;88
36494;88
36509;88
36524;87
36539;87
36554;87
36569;87
36584;88
36599;88
36614;90
36629;90
36644;90
36659;90
36674;91
36689;91
36704;91
36719;91
36734;91
36749;91
36764;91
36779;91
36794;91
36809;90
36824;90
36839;90
36854;90
36869;91
36884;92
36899;92
36914;92
36929;92
36944;92
36959;92
36974;92
36989;92
37004;91
37019;91
37034;90
37049;90
37064;89
37079;89
37094;88
37109;88
37124;88
37139;88
37154;88
37169;89
37184;89
37199;88
37214;88
37229;88
37244;88
37259;88
37274;86
37289;86
37304;87
37319;87
37334;88
37349;88
37364;89
37379;89
37394;90
37409;90
37424;90
37439;90
37454;90
37469;90
37484;87
37499;87
37514;87
37529;86
37544;86
37559;85
37574;85
37589;84
37604;84
37619;84
37634;84
37649;83
37664;84
37679;84
37694;84
37709;84
37724;85
37739;85
37754;85
37769;85
37784;86
37799;86
37814;86
37829;86
37844;86
37859;87
37874;87
37889;87
37904;87
37919;87
37934;87
37949;87
37964;87
37979;87
37994;87
38009;87
38024;86
38039;86
38054;86
38069;86
38084;86
38099;86
38114;86
38129;86
38144;87
38159;87
38174;88
38189;88
38204;88
38219;88
38234;88
38249;89
38264;89
38279;90
38294;90
38309;91
38324;91
38339;91
38354;92
38369;92
38384;92
38399;92
38414;92
38429;92
38444;92
38459;92
38474;92
38489;92
38504;92
38519;92
38534;92
38549;92
38564;92
38579;92
38594;92
38609;91
38624;91
38639;91
38654;91
38669;92
38684;92
38699;92
38714;92
38729;92
38744;91
38759;91
38774;91
38789;91
38804;91
38819;91
38834;91
38849;91
38864;91
38879;91
38894;91
38909;91
38924;91
38939;91
38954;91
38969;91
38984;91
38999;90
39014;90
39029;89
39044;89
39059;89
39074;89
39089;89
39104;89
39119;89
39134;90
39149;90
39164;90
39179;90
39194;91
39209;91
39224;91
39239;91
39254;91
39269;91
39284;93
39299;93
39314;93
39329;95
39344;95
39359;95
39374;95
39389;96
39404;95
39419;95
39434;94
39449;94
39464;93
39479;93
39494;94
39509;94
39524;95
39539;95
39554;95
39569;95
39584;96
39599;96
39614;96
39629;96
39644;96
39659;96
39674;96
39689;95
39704;95
39719;94
39734;94
39749;93
