frame;hr
29504;84
29519;84
29534;84
29549;84
29564;85
29579;85
29594;85
29609;85
29624;85
29639;85
29654;87
29669;87
29684;88
29699;88
29714;89
29729;89
29744;89
29759;89
29774;89
29789;89
29804;89
29819;88
29834;88
29849;88
29864;88
29879;89
29894;89
29909;89
29924;90
29939;90
29954;90
29969;90
29984;90
29999;90
30014;90
30029;90
30044;89
30059;89
30074;89
30089;89
30104;88
30119;88
30134;88
30149;89
30164;89
30179;89
30194;89
30209;89
30224;89
30239;89
30254;89
30269;89
30284;89
30299;89
30314;88
30329;88
30344;88
30359;88
30374;87
30389;87
30404;87
30419;87
30434;87
30449;87
30464;88
30479;88
30494;88
30509;89
30524;89
30539;90
30554;90
30569;90
30584;90
30599;90
30614;90
30629;90
30644;91
30659;91
30674;90
30689;90
30704;89
30719;89
30734;88
30749;88
30764;88
30779;88
30794;87
30809;87
30824;87
30839;87
30854;87
30869;86
30884;86
30899;86
30914;86
30929;86
30944;86
30959;87
30974;87
30989;87
31004;87
31019;87
31034;87
31049;87
31064;87
31079;87
31094;87
31109;87
31124;86
31139;86
31154;86
31169;86
31184;86
31199;86
31214;86
31229;85
31244;85
31259;85
31274;85
31289;85
31304;85
31319;85
31334;85
31349;85
31364;85
31379;85
31394;85
31409;85
31424;85
31439;85
31454;84
31469;84
31484;84
31499;84
31514;84
31529;84
31544;84
31559;84
31574;85
31589;85
31604;85
31619;86
31634;86
31649;86
31664;86
31679;86
31694;86
31709;86
31724;86
31739;86
31754;86
31769;86
31784;85
31799;85
31814;85
31829;85
31844;85
31859;85
31874;85
31889;85
31904;85
31919;85
31934;85
31949;86
31964;86
31979;86
31994;86
32009;87
32024;87
32039;87
32054;87
32069;87
32084;87
32099;87
32114;86
32129;86
32144;86
32159;86
32174;86
32189;86
32204;87
32219;87
32234;87
32249;87
32264;87
32279;87
32294;87
32309;87
32324;87
32339;87
32354;87
32369;87
32384;87
32399;88
32414;88
32429;88
32444;88
32459;88
32474;88
32489;88
32504;88
32519;88
32534;88
32549;88
32564;89
32579;89
32594;89
32609;89
32624;88
32639;88
32654;87
32669;88
32684;88
32699;89
32714;89
32729;90
32744;90
32759;90
32774;90
32789;90
32804;91
32819;91
32834;91
32849;91
32864;91
32879;91
32894;92
32909;92
32924;93
32939;93
32954;93
32969;93
32984;92
32999;92
33014;92
33029;91
33044;91
33059;88
33074;88
33089;86
33104;86
33119;86
33134;86
33149;86
33164;85
33179;84
33194;83
33209;83
33224;84
33239;84
33254;84
33269;84
33284;85
33299;85
33314;86
33329;86
33344;87
33359;87
33374;87
33389;88
33404;88
33419;89
33434;89
33449;90
33464;90
33479;92
33494;92
33509;92
33524;93
33539;93
33554;93
33569;93
33584;93
33599;93
33614;93
33629;93
33644;93
33659;93
33674;93
